cell,dates,nums_cr,pages_table_start,line_order,title
 DR propose de remplacer les potences de mise à l’eau PMR par un fauteuil roulant spécifique. 10/09/13 : proposition validée par MOA ASSISTANT MAITRISE D’OUVRAGE,['03-09-2013'],[9],[42],1,VILLE AUBY
 arrêter les contrats auprès des différents concessionnaires,['26-06-2013'],"[1, 2]","[3, 7]",3,VILLE AUBY
 communiquer à DR et BC les coordonnées des différents concessionnaires,['26-06-2013'],"[1, 2, 3, 4]","[3, 7, 11, 16]",2,VILLE AUBY
 demander à DALKIA attestation de coupure gaz des installations existantes ASSISTANT MAITRISE D’OUVRAGE,['17-07-2013'],[4],[16],5,VILLE AUBY
 en attente retour EDF sur modification transfo. Attention nécessité électricité pour mi octobre 2014,['12-08-2014'],"[54, 55, 56, 57, 58, 59, 60, 61, 62]","[279, 286, 293, 300, 307, 314, 320, 326, 332]",2,VILLE AUBY
 en attente retour EDF sur modification transfo. Attention nécessité électricité pour mi octobre 2014. 14/10/14 : remplacement du poste transfo le 27 ou 28/11/14. Liaison TGBT réalisé avant,['12-08-2014'],"[63, 64, 65, 66, 67, 68, 69]","[339, 346, 353, 359, 365, 371, 377]",1,VILLE AUBY
 facture EDF pour tarif jaune à faire établir au nom de BC Nord,['29-10-2013'],"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[105, 111, 117, 123, 129, 135, 141, 147, 153, 159, 165, 171]",1,VILLE AUBY
 facture EDF pour tarif jaune à faire établir au nom de BC Nord ASSISTANT MAITRISE D’OUVRAGE,['29-10-2013'],"[16, 17, 18, 19]","[81, 87, 93, 99]",3,VILLE AUBY
 faire abattage arbre en limite de construction sud ouest,['29-10-2013'],[16],[81],2,VILLE AUBY
 faire déplacer candélabre existant implanté dans l’accès cour de service,['30-09-2014'],"[61, 62, 63, 64, 65]","[326, 332, 339, 346, 353]",3,VILLE AUBY
 faire évacuer les porte vélos et les candélabres en façade de piscine,['21-08-2013'],[6],[27],3,VILLE AUBY
 fournir doc des arceaux vélos,['25-11-2014'],"[69, 72, 73]","[377, 388, 394]",4,VILLE AUBY
 fournir visuel souhaité sur carte de contrôle d’accès,['30-09-2014'],"[61, 62, 63, 64, 65, 66, 67, 68, 69, 72, 73, 74, 75]","[326, 332, 339, 346, 353, 359, 365, 371, 377, 388, 394, 400, 405]",4,VILLE AUBY
" le regard du compteur d’eau existant est à l’aplomb des fondations du bâtiment. Avant de le con- damner il est impératif de créer le nouveau branchement afin de continuer à alimenter le chantier et la maison voi- sine. Vu avec NOREADE sur site ce jour, devis à valider sans délai. 24/09/13 : devis validé le 20/09/13",['17-09-2013'],[11],[52],1,VILLE AUBY
" le regard du compteur d’eau existant est à l’aplomb des fondations du bâtiment. Avant de le condamner il est impératif de créer le nouveau branchement afin de continuer à ali- menter le chantier et la maison voisine. Vu avec NOREADE sur site ce jour, devis à valider sans délai",['17-09-2013'],[10],[47],1,VILLE AUBY
 le regard du compteur d’eau existant est à l’aplomb des fondations du bâtiment. Avant de le condamner il est impératif de créer le nouveau branchement afin de continuer à alimenter le chantier et la maison voisine. Vu avec,['17-09-2013'],"[12, 13]","[57, 63]",1,VILLE AUBY
 le réseau gaz n’est toujours pas déconnecté de la chaufferie : travaux de démoli- tion seront arrêtés en attendant la déconnection par GrDF. A voir avec le concessionnaire rapi- dement.,['03-09-2013'],[8],[37],0,VILLE AUBY
 le réseau gaz n’est toujours pas déconnecté de la chaufferie : travaux de démolition seront arrêtés en attendant la déconnection par GrDF. A voir avec le concessionnaire rapidement. 10/09/13 : en cours,['03-09-2013'],[9],[42],0,VILLE AUBY
 où installer le poste GTC ?,['16-09-2014'],[59],[314],2,VILLE AUBY
 où installer le poste GTC ? 23/09/14 : dans le secrétariat à confirmer,['16-09-2014'],"[60, 61, 62, 63, 64, 65]","[320, 326, 332, 339, 346, 353]",2,VILLE AUBY
 où installer le poste GTC ? 23/09/14 : dans le secrétariat à confirmer. 04/11/14 : confirmé,['16-09-2014'],[66],[359],2,VILLE AUBY
 programmer rdv pour présentation polychromie,['25-03-2014'],"[35, 36]","[195, 201]",0,VILLE AUBY
 préparer note modificative PC concernant le désenfumage des vestiaires,['12-11-2014'],[67],[365],4,VILLE AUBY
 prévoir abattage + élagage des arbres courant août. Plan topo annoté remis ce jour,['10-07-2013'],"[3, 4]","[11, 16]",3,VILLE AUBY
 prévoir abattage + élagage des arbres courant août. Plan topo annoté remis ce jour. 21/08/13 : en cours,['10-07-2013'],[6],[27],1,VILLE AUBY
 résilier contrat tarif jaune pour reprise par BC ASSISTANT MAITRISE D’OUVRAGE,['21-08-2013'],[6],[27],4,VILLE AUBY
 réunion organigramme le 09/09/14 à 14h00,['12-08-2014'],"[54, 55, 56, 57]","[279, 286, 293, 300]",3,VILLE AUBY
" souscrire auprès des concessionnaires, vos fournisseurs d’énergie en électricité et en gaz",['05-08-2014'],"[54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[279, 286, 293, 300, 307, 314, 320, 326, 332, 339, 346]",1,VILLE AUBY
" souscrire auprès des concessionnaires, vos fournisseurs d’énergie en électricité et en gaz. 28/10/14 : gaz disponible le 03/11/14",['05-08-2014'],[65],[353],0,VILLE AUBY
" souscrire auprès des concessionnaires, vos fournisseurs d’énergie en électricité et en gaz. 28/10/14 : gaz disponible le 03/11/14. 04/11/14 : date à recaler avec la date de mise en service des chaudières",['05-08-2014'],"[66, 67, 68, 69]","[359, 365, 371, 377]",0,VILLE AUBY
" souscrire auprès des concessionnaires, vos fournisseurs d’énergie en électricité et en gaz. 28/10/14 : gaz disponible le 03/11/14. 04/11/14 : date à recaler avec la date de mise en service des chaudières. 02/12/14 : date re- calée au 07/01/15",['05-08-2014'],"[72, 73]","[388, 394]",0,VILLE AUBY
" suite visite avec NOREADE, nécessité de déplacer l’assainissement ∅400 entre la piscine et le logement. A voir très rapidement, dévoiement avant le 15/08/13",['17-07-2013'],[4],[16],4,VILLE AUBY
" suite à mise au point avec EJL, il est urgent de commander le raccordement du nouveau réseau d’assainissement de la maison voisine depuis la limite de propriété jusqu’au collecteur (intervention concessionnaire à programmer)",['17-08-2013'],[10],[47],2,VILLE AUBY
" transmettre les coordonnées du chargé d’affaire, pour le remplacement du câble d’alimentation du trans- formateur au TGBT pour la mise en place du tarif jaune",['29-07-2014'],"[54, 55, 56, 57]","[279, 286, 293, 300]",0,VILLE AUBY
 voir avec Ville de SIN LE NOBLE pour récupération des hublots de la couverture avant le 15/08/13. Attention à veiller au travail en sécurité des intervenants,['10-07-2013'],"[4, 6]","[16, 27]",3,VILLE AUBY
 voir avec Ville de SIN LE NOBLE pour récupération des hublots de la couverture avant le 15/08/13. Attention à veiller au travail en sécurité des intervenants ASSISTANT MAITRISE D’OUVRAGE,['10-07-2013'],[3],[11],4,VILLE AUBY
 voir création clôture supplémentaire et reprise clôture autour du logement ville,['04-11-2014'],"[66, 67, 68, 69, 72, 73, 74, 75]","[359, 365, 371, 377, 388, 394, 400, 405]",4,VILLE AUBY
 voir pour dévier le câble électrique surplombant l’angle de la parcelle côté rue Dubois,['26-06-2013'],[3],[11],2,VILLE AUBY
 voir pour évacuer le container stocké sur le parking,['26-06-2013'],"[3, 4, 6]","[11, 16, 27]",1,VILLE AUBY
 voir pour éventuellement remplacer le candélabre au droit du poste transfo,['07-10-2014'],[62],[332],5,VILLE AUBY
 voir pour éventuellement remplacer le candélabre au droit du poste transfo. 14/10/14 : sera déplacé,['07-10-2014'],"[63, 64, 65]","[339, 346, 353]",5,VILLE AUBY
" vu ce jour avec DALKIA pour, suite fermeture piscine le 30/06/13, vidanger le bas- sin et couper chauffage",['26-06-2013'],[1],[3],0,VILLE AUBY
" les productions de chaleur et de vapeur des sauna et hammam n’ayant pas été pré- vus, DR demande à EAS de prévoir ce matériel et de le chiffrer",['01-10-2013'],"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 43, 44, 47, 48, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[57, 63, 69, 75, 81, 87, 93, 99, 105, 111, 117, 123, 129, 135, 141, 147, 153, 159, 165, 171, 177, 183, 195, 201, 213, 219, 231, 237, 243, 249, 263, 270, 279, 286, 293, 300, 307, 314, 320, 326, 332, 339, 346]",9,BERIM
" problème puissance électrique traitement d’eau : marché 30kw, demandé 70kw. 01/10/13 : devis de- mandé à DEVRED",['24-09-2013'],"[12, 13, 14]","[57, 63, 69]",8,BERIM
" préciser comment est raccordé le drain. 01/10/13 : station de relevage, seule solution. En pré- ciser le dimensionnement ainsi que le génie civil nécessaire",['10-09-2013'],"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36]","[57, 63, 69, 75, 81, 87, 93, 99, 105, 111, 117, 123, 129, 135, 141, 147, 153, 159, 165, 171, 177, 183, 195, 201]",6,BERIM
 BC confirme qu’il s’agit de la version 1 de la note de calcul qui est à prendre en compte,['21-08-2013'],"[6, 8, 9, 10]","[27, 37, 42, 47]",7,BERIM
 confirmer le principe des rejets EP,['10-07-2013'],"[3, 4]","[11, 16]",4,BERIM
 confirmer l’utilité du rideau d’air chaud compte tenu de la présence du sas,['21-01-2014'],"[26, 27, 28, 29, 30, 31, 32, 33]","[141, 147, 153, 159, 165, 171, 177, 183]",10,BERIM
 confirmer à ErDF la mise en place du tarif jaune dans le local TGBT,['01-10-2013'],"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 43, 44]","[57, 63, 69, 75, 81, 87, 93, 99, 105, 111, 117, 123, 129, 135, 141, 147, 153, 159, 165, 171, 177, 183, 195, 201, 213, 219]",10,BERIM
 confirmer à ErDF la mise en place du tarif jaune dans le local TGBT. 17/06/14 : prendre contact avec ErdF,['01-10-2013'],"[47, 48, 49, 50, 52, 53, 54, 55]","[231, 237, 243, 249, 263, 270, 279, 286]",2,BERIM
 confirmer à ErDF la mise en place du tarif jaune dans le local TGBT. 17/06/14 : prendre contact avec ErdF. 26/08/14 : référence dossier piscine DA22/141586,['01-10-2013'],[56],[293],2,BERIM
 faire VISA dossier CVC. Urgent commande matériel en attente,['21-01-2014'],[26],[141],9,BERIM
 faire VISA dossier CVC. Urgent commande matériel en attente. 28/01/14 : URGENT,['21-01-2014'],[27],[147],7,BERIM
 faire VISA dossier électrique,['14-01-2014'],"[26, 27, 28, 29]","[141, 147, 153, 159]",8,BERIM
 faire VISA dossier électrique + GO,['14-01-2014'],[25],[135],9,BERIM
" faire synthèse des réseaux EU et EP avec EJL et BC. Réseau EP simplifié, voir si plus judicieux de créer 2 piquages EU au lieu d’un sur le collecteur",['08-04-2014'],[36],[201],8,BERIM
 finaliser bilan financier,['03-06-2014'],"[44, 47, 48, 49, 50, 54, 55, 56, 57]","[219, 231, 237, 243, 249, 279, 286, 293, 300]",6,BERIM
 formuler avis sur dossier technique station de relevage du drain transmis par EJL le 05/11/13,['07-01-2014'],"[24, 25, 26]","[129, 135, 141]",10,BERIM
 formuler avis sur dossier technique station de relevage du drain transmis par EJL le 05/11/13. 28/01/14 : URGENT,['07-01-2014'],"[27, 28, 29, 30, 31, 32, 33, 35, 36]","[147, 153, 159, 165, 171, 177, 183, 195, 201]",5,BERIM
 fournir éléments sur poignée de tirage des portes vitrées des sauna et hammam,['08-07-2014'],"[52, 53]","[263, 270]",5,BERIM
 organiser réunion concessionnaires au plus vite,['26-06-2013'],"[1, 2, 3, 4]","[3, 7, 11, 16]",0,BERIM
 organiser réunion concessionnaires au plus vite. 21/08/13 : programmée le 04/09/13 à 10h00,['26-06-2013'],"[6, 8]","[27, 37]",0,BERIM
 organiser réunion concessionnaires au plus vite. 21/08/13 : programmée le 04/09/13 à 10h00. 10/09/13 : établir CR,['26-06-2013'],"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[42, 47, 52, 57, 63, 69, 75, 81, 87, 93, 99, 105]",0,BERIM
 organiser réunion semaine 51 pour finaliser dossier EXE CVC Plomberie avec MQB,['03-12-2013'],[21],[111],10,BERIM
 organiser réunion semaine 51 pour finaliser dossier EXE CVC Plomberie avec MQB. 10/12/13 : rdv le 19/12/13 à 15h00 chez BERIM,['03-12-2013'],"[22, 23]","[117, 123]",9,BERIM
" problème puissance électrique traitement d’eau : marché 30kw, demandé 70kw",['24-09-2013'],[11],[52],9,BERIM
 préciser comment est raccordé le drain,['10-09-2013'],"[9, 10, 11]","[42, 47, 52]",8,BERIM
 préparer maquette du panneau de chantier à soumettre à Ville,['26-06-2013'],[1],[3],2,BERIM
 prévoir 2∅25 alimentation en eau (froide et chaude) + 2 fourreaux ∅90 électricité + 1 attente EU pour futur buvette selon indications portés sur plan entreprise ce jour Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 50 150714.doc 6 Pour action Observations,['15-07-2014'],[50],[251],0,BERIM
 relecture RICT chez SOCOTEC le 01/07/13 à 10h00,['26-06-2013'],[1],[3],1,BERIM
 rendez-vous avec NOREADE le 16/07/13 à 14h30 pour l’implantation du réseau d’assainissement existant par rapport au futur bâtiment et aux talus nécessaires à la construc- tion,['10-07-2013'],[3],[11],2,BERIM
 synthèse réseaux sous dallage le 28/08/13 à 10h00,['21-08-2013'],[6],[27],11,BERIM
 transmettre docs station de relevage à DEVRED,['06-05-2014'],"[52, 53]","[263, 270]",3,BERIM
 transmettre à GrDF le plan d’implantation du futur coffret gaz,['17-07-2013'],[4],[16],6,BERIM
 voir avec DEVRED appareils d’éclairage pour le sauna et le hammam,['11-03-2014'],"[32, 33]","[177, 183]",9,BERIM
 voir avec GRDF pour déposer le branchement gaz,['10-07-2013'],"[3, 4, 6, 8]","[11, 16, 27, 37]",1,BERIM
 voir problème du dévoiement de l’assainissement entre la piscine et le logement + déconnection gaz avec dépose du coffret tout en maintenant l’alimentation du logement,['17-07-2013'],[4],[16],5,BERIM
 vérifier dans CCTP prestations de finition pour les bacs tampon.,['31-07-2013'],"[9, 10, 11, 12, 13, 14]","[42, 47, 52, 57, 63, 69]",3,BERIM
" faire point entre cuvelage et étanchéité dans bacs tampon, car selon l’entreprise de GO, les presta- tions indiquées au CCTP sont imprécises",['31-07-2013'],"[9, 10, 11, 12, 13, 14]","[42, 47, 52, 57, 63, 69]",4,DR
 voir les modifications d’implantation des siphons de sol proposées par MQB- COEXIA,['03-09-2013'],"[8, 9, 10, 11, 12, 13, 14, 15, 16]","[37, 42, 47, 52, 57, 63, 69, 75, 81]",7,DR
" L’entreprise DEVRED constate, une nouvelle fois, des dégradations sur des luminaires et des chemins de câbles en sous sol. Merci à chacune des entreprises intervenant en sous-sol, de signaler toutes dégradations accidentelles qu’elle pourrait causer sur toutes les installations ne lui appartenant pas. Il est rappelé également de fermer correctement le chan- tier chaque soir.",['29-07-2014'],[53],[270],7,DR
 charpente blanc OP 7349. Fournir un échantillon pour validation,['19-11-2013'],[19],[101],0,DR
 choix teinte ITE sur nuancier STO Façade,['26-11-2013'],"[20, 21, 22, 23]","[107, 113, 119, 125]",1,DR
 choix teinte bac acier et couvertine selon nuancier RAL,['26-11-2013'],"[20, 21, 22, 23]","[107, 113, 119, 125]",2,DR
 confirmer dimensions des trappes à COEXIA,['21-10-2014'],"[64, 65, 66, 67, 68, 69, 72, 73]","[346, 353, 359, 365, 371, 377, 388, 394]",5,DR
 confirmer le RAL des menuiseries,['29-10-2013'],"[16, 17, 18, 19, 20, 21, 22, 23, 24]","[81, 87, 93, 99, 105, 111, 117, 123, 129]",7,DR
 confirmer le sens de pose des dalles de fibre de bois,['09-09-2014'],[58],[307],5,DR
 confirmer motif bande de visualisation des vitrages,['17-12-2013'],[23],[123],11,DR
 confirmer motif bande de visualisation des vitrages. 07/01/14 : remis ce jour,['17-12-2013'],[24],[129],9,DR
 confirmer teinte porte local C7 et panneau plein sur semi-fixe porte infirmerie et plages,['16-09-2014'],[59],[314],4,DR
" en l’absence de désignation du lot 8, fournir plan de réservation des trappes de lignes de nage",['05-11-2013'],"[17, 18, 19, 20]","[87, 93, 99, 105]",7,DR
" essais de lasure béton faits, à valider",['03-06-2014'],[44],[219],5,DR
 faire choix couleur caisse : gris anthracite ou blanc,['30-09-2014'],[61],[326],3,DR
 faire choix des coloris de bassins,['05-11-2013'],[17],[87],8,DR
 faire choix des stratifiés,['08-07-2014'],"[49, 50, 52, 53]","[243, 249, 263, 270]",6,DR
 faire choix teinte charpente selon nuancier OBIACRYL,['12-11-2013'],[18],[93],8,DR
 faire détail jardinière plage bassin ludique,['10-12-2013'],"[22, 23, 24, 25]","[117, 123, 129, 135]",10,DR
 faire détail sauna (assise),['16-09-2014'],[59],[314],5,DR
 faire extrait de plan pour confirmer la prise en compte de la surépaisseur de 5cm du voile de façade sud Mairie d’AUBY – Réhabilitation et extension de la piscine municipale – CR 06 210813.doc 4 Pour action Observations,['21-08-2013'],[6],[27],8,DR
 faire le point des divers ancrages à sceller par le carreleur,['10-07-2013'],"[3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 43, 44, 47, 48, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65]","[11, 16, 27, 37, 42, 47, 52, 57, 63, 69, 75, 81, 87, 93, 99, 105, 111, 117, 123, 129, 135, 141, 147, 153, 159, 165, 171, 177, 183, 195, 201, 213, 219, 231, 237, 243, 249, 263, 270, 279, 286, 293, 300, 307, 314, 320, 326, 332, 339, 346, 353]",5,DR
 faire proposition à la Ville d’implantation d’un portillon d’accès pour entretien espaces verts entre parvis entrée et logement ville,['14-10-2014'],"[63, 64, 65]","[339, 346, 353]",4,DR
" faire un point sur les finitions extérieures entre béton désactivé, acidé, .. et repérer sur un plan",['12-11-2013'],"[18, 19, 20]","[93, 99, 105]",10,DR
" façade nord, toiture sur hall d’entrée et bardage, problème d’alignement de joint zinc + problème de pente + évacuation des EP",['03-12-2013'],[21],[111],8,DR
 finaliser bilan financier,['03-06-2014'],"[44, 47, 48, 49, 50, 52, 53, 54, 55, 56, 57]","[219, 231, 237, 243, 249, 263, 270, 279, 286, 293, 300]",6,DR
 fournir éléments sur poignée de tirage des portes vitrées des sauna et hammam,['08-07-2014'],"[49, 50, 52, 53, 54, 55, 56, 57, 58]","[243, 249, 263, 270, 279, 286, 293, 300, 307]",5,DR
 intégrer modification porte local matériel pédagogique pour intégrer réservation électrique,['10-09-2013'],"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[42, 47, 52, 57, 63, 69, 75, 81, 87, 93, 99, 105, 111, 117, 123]",9,DR
