cell,dates,nums_cr,pages_table_start,line_order,title
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Contrôle réservations en sous sol du 18/12/13
- Locaux TE / TA :
. vérifier si robinet de puisage dans socle casiers piscine
- Galeries techniques :
. prévoir un gabarit pour vérification réservation grille de soufflage au sol
Contrôle réservations en RDC du 22/01/14
- valider VH local TGBT dans la porte du local
- vérifier alignement des réservations dans gradins
- vérifier alignement des réservations des trappes de lignes de nage
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)
Contrôle réservations de serrurerie du 22/01/14
- repères 4 et 6 : piochage si nécessaire lors de la pose
- repères 5 et 18 : reprise
- repère 8, 11 et 20 : vérification avec trait de niveau
- repère 10 : calfeutrement mortier après pose si nécessaire
Contrôle bassins ludique et apprentissage du 22/01/14
- piochage si nécessaire lors de la pose des panneaux verticaux
Contrôle bassin sportif et rivière du 03/02/14
- quais à prolonger du bassin sportif. 26/03/14 : trop large, à recouper
Contrôle réservations en R+1 du 19/02/14
- vérifier alignement réservations sur coursive
- 2 réservations 300x300 à déplacer en hauteur sur coursive bassin ludique (soufflage canons de lumière)
- vérifier alignement réservations au niveau terrasse technique zone plongée
Réception support par CRI du 12/03/14
- effectuer enduit sur maçonnerie recouverte de faïence
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)",['18-09-2013'],[47],[359],39,CRI
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Contrôle réservations en sous sol du 18/12/13
- Locaux TE / TA :
. vérifier si robinet de puisage dans socle casiers piscine
Contrôle réservations en RDC du 22/01/14
- valider VH local TGBT dans la porte du local
- vérifier alignement des réservations dans gradins
- vérifier alignement des réservations des trappes de lignes de nage
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)
Contrôle réservations de serrurerie du 22/01/14
- repères 4 et 6 : piochage si nécessaire lors de la pose
- repères 5 et 18 : reprise
- repère 8, 11 et 20 : vérification avec trait de niveau
- repère 10 : calfeutrement mortier après pose si nécessaire
Contrôle bassin sportif et rivière du 03/02/14
- quais à prolonger du bassin sportif. 26/03/14 : trop large, à recouper
Contrôle réservations en R+1 du 19/02/14
- vérifier alignement réservations sur coursive
- 2 réservations 300x300 à déplacer en hauteur sur coursive bassin ludique (soufflage canons de lumière)
- vérifier alignement réservations au niveau terrasse technique zone plongée
Réception support par CRI du 12/03/14
- effectuer enduit sur maçonnerie recouverte de faïence
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)",['18-09-2013'],[48],[368],34,CRI
"décollement de chape sur coursive (angle), à reprendre",['04-11-2015'],[98],[845],10,CRI
définir protections collectives après intervention carrelages autour des bassins,['08-04-2015'],[67],[554],16,CRI
dégager réservation dans chape sous escalier accès rivière,['06-05-2015'],[71],[601],17,CRI
dégager réservation dans chape sous escalier accès rivière. Non réalisée le 13/05/15,['06-05-2015'],"[72, 73, 74, 75, 76, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]","[615, 628, 642, 655, 664, 691, 700, 710, 720, 730, 740, 750, 760, 770, 780, 790]",17,CRI
"démarrer les bacs tampon, mise en eau début novembre",['30-09-2015'],"[88, 89, 90, 92]","[780, 790, 800, 827]",18,CRI
"en façade est du bassin sportif, prolonger socle jusqu’entre les 2 grilles de ventila-
tion (réhaussement grille de ventilation)",['06-05-2015'],[71],[601],21,CRI
faire 2 rangs de faïence en partie haute au droit des WC,['07-10-2015'],"[89, 90, 92]","[790, 800, 827]",21,CRI
faire calfeutrement autour des blocs portes quand vide supérieur à 5mm,['09-09-2015'],[85],[749],4,CRI
"faire détails des différents points singuliers (pédiluve, muret, bains chaud et froid,
…)",['19-06-2013'],[15],[103],4,CRI
faire finition dessus de socle Gébérit pour le 12/10/15,['07-10-2015'],[89],[790],20,CRI
faire finition dessus de socle Gébérit pour le 12/10/15. 14/10/15 : URGENT,['07-10-2015'],"[90, 92]","[800, 827]",17,CRI
faire finition sur tête de mur des douches à la résine époxy,['09-12-2015'],"[98, 99]","[845, 854]",17,CRI
faire implantation des siphons de sol avec DR,['27-03-2013'],"[3, 4]","[21, 27]",1,CRI
"faire nettoyage de la charpente et contrôle des diverses quincailleries et serrage. 12/03/14 : RAPPEL
nettoyage charpente. 26/03/14 : nettoyage refusée. 14/05/14 : nettoyage programmée en même temps
que pose toile tendue",['29-01-2014'],[54],[441],18,CRI
faire plan de calepinage,['10-04-2013'],"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 98, 99]","[34, 40, 47, 54, 61, 68, 75, 82, 89, 96, 103, 111, 119, 127, 134, 143, 150, 157, 164, 170, 178, 185, 193, 200, 208, 215, 223, 231, 239, 247, 255, 264, 272, 281, 290, 299, 308, 318, 326, 335, 344, 353, 362, 371, 380, 394, 412, 424, 434, 442, 451, 460, 469, 478, 487, 496, 505, 513, 521, 529, 537, 546, 556, 564, 573, 587, 601, 615, 628, 642, 655, 664, 673, 682, 691, 700, 710, 720, 730, 740, 750, 760, 770, 780, 790, 800, 813, 827, 845, 854]",4,CRI
"faire point sur décaissé de dalle / épaisseur de chape
ASSISTANT MAITRISE D’OUVRAGE",['03-06-2015'],"[75, 76]","[652, 662]",10,CRI
"faire point sur décaissé de dalle / épaisseur de chape. 17/06/15 : + 3cm moyen dans hall
d’entrée et vestiaires public
ASSISTANT MAITRISE D’OUVRAGE",['03-06-2015'],[77],[671],7,CRI
faire proposition de fournisseur de pate de verre selon nuancier remis ce jour,['18-03-2015'],"[64, 65]","[529, 537]",17,CRI
"faire proposition d’habillage sous face d’entrée zone plongée en panneaux type Emalith. Les ébrase-
ments seront en toile tendue",['19-02-2014'],[54],[441],21,CRI
faire sortie toiture au droit douches à jets remise en forme,['30-04-2014'],[54],[441],31,CRI
"faire vérification carrelage sol vestiaires individuels, quelques désaffleurements",['14-10-2015'],[90],[800],23,CRI
"faire vérification carrelage sol vestiaires individuels, quelques désaffleurements. 25/11/15 : idem zone
sanitaires douches individuelles, risque de blessures importantes",['14-10-2015'],"[98, 99]","[845, 854]",7,CRI
faire vérification étanchéité verrière petit canon de lumière,['09-09-2015'],[85],[749],4,CRI
"fermer toutes les portes extérieures et remettre les barrières au droit des accès des sanitaires douches
vestiaires",['07-05-2014'],[54],[441],37,CRI
finaliser les sorties de bâtiments pour VRD,['17-04-2013'],"[22, 43, 44, 45, 46, 47]","[154, 323, 332, 341, 350, 359]",17,CRI
fournir plan des réservations manquantes pour le 24/03/15,['18-03-2015'],"[64, 65, 67]","[529, 537, 556]",17,CRI
goulotte bains chaud et froid ref 6900 de chez PADANA,['06-05-2015'],[71],[601],22,CRI
goulotte bains chaud et froid ref 6900 de chez PADANA. Pièce commandée le 13/05/15,['06-05-2015'],"[72, 73, 74, 75, 76, 79, 80, 81]","[615, 628, 642, 655, 664, 691, 700, 710]",22,CRI
"la maitrise d’œuvre demande expressément que l’entreprise termine local par local toutes les finitions
(plinthes, carrelages manquants, vérification planéité, joints, …). Le bâtiment est « attaqué » de toutes parts mais
aucune zone n’est terminée. Cela ne permet pas d’envisager la finition des autres corps d’état",['25-11-2015'],"[98, 99]","[845, 854]",16,CRI
"le démarrage de la couverture du grand canon commencera, au plus tard, le 12/05/14. (après finalisa-
tion de la pose des murs de soutènements et de la pose de l’assainissement) délai de cette prestation 5 semaines
Les couvertures, hors grand canon seront terminées le 18/04/14",['16-04-2014'],[54],[441],30,CRI
"le trait de niveau a été matérialisé sur le chantier en divers endroits A LA CRAIE BLANCHE, seul repé-
rage valable. AUCUN AUTRE MARQUAGE NE DOIT ETRE EFFECTUE SUR LES BETONS. 19/03/14 : RAPPEL. Le
cas échéant, un enduit global sur béton sera à réaliser aux frais des responsables ou du compte prorata",['29-01-2014'],"[67, 75]","[554, 653]",5,CRI
les pédiluves extérieurs seront étanchés carrelés par CRI (base marché),['16-09-2015'],"[86, 87, 88, 89, 90, 92, 98, 99]","[760, 770, 780, 790, 800, 827, 845, 854]",14,CRI
les véhicules de société doivent être stationnés sur le parking et non aux abords du bâtiment,['01-04-2015'],"[67, 75]","[554, 653]",7,CRI
luminaire coursive HUBI VIII-I dark grey,['18-06-2014'],"[62, 63, 64, 65, 66]","[516, 524, 531, 540, 549]",2,CRI
manque 4 réservations en PH sous-sol pour siphon de sol dans sanitaires/douches indivi-,['26-03-2014'],"[49, 51]","[388, 406]",35,CRI
manque carottage pour évacuations pédiluve remise en forme,['09-09-2015'],[85],[749],1,CRI
"manque le plan de réservation siphons de sol et caniveau R+1. A diffuser pour le 04/12/13. 09/04/14 :
à produire pour le 16/04/14 pour implantation sur site le 16/04/14. 14/05/14 : plan pour le 21/05/14",['27-11-2013'],[54],[442],4,CRI
"membrane du tipi à poser verticalement (soudure verticale), par lé trapézoïdal. Faire plan de calepinage
sur la base d’un développé. 18/09/13 : suite à la visite de ce jour de la piscine de Laon, réaliser un prototype pour
validation de l’équivalent d’une trame. 30/10/13 : prototype prêt à partir du 13/11/13. 13/11/13 : visite le 27/11/13
à 11h00. 04/12/13 : nouvelle date à caler. 18/12/13 : début janvier 2014. 08/01/14 : visite le 15/01/14 à 10h30.
15/01/14 : nouvelle visite le 29/01/14à 10h30. 29/01/14 : à recaler au 05/02/14 à 10h30. 12/02/14 : terminer le
prototype et confirmer une date possible de visite. Faire proposition de bouchon en extrémité des épines du tipi",['19-06-2013'],[54],[441],13,CRI
"mettre points de niveau au R+1 zone plongée pour caler les niveaux finis entre les
diverses portes et l’escalier",['02-09-2015'],[84],[740],18,CRI
"mettre un accès au caniveau technique en galeries techniques
- Prévoir platelage ponctuel amovible en périphérie du bassin d’apprentissage, à déplacer à
l’avancement + remettre barrière HERAS sur plots sur plages après carrelage + mettre échafau-
dage dans bassins sportif et d’activité pour empêcher chute dans le bassin à déplacer à
l’avancement. Mettre PPSPS à jour",['08-04-2015'],[67],[554],15,CRI
mettre à jour PPSPS en intégrant les produits étiquetés dangereux,['29-07-2015'],[82],[720],16,CRI
"mosaïque verte dans douche courbe femme en remplaçant une faïence violette par une rose sur la
tête de mur",['18-11-2015'],"[98, 99]","[845, 854]",13,CRI
ne pas oublier les carrelages marquage de profondeur de bassins,['06-05-2015'],"[71, 72, 73, 74, 75, 76, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 92]","[601, 615, 628, 642, 655, 664, 691, 700, 710, 720, 730, 740, 750, 760, 770, 780, 790, 800, 827]",22,CRI
nettoyage sous-sol le 13/04/15,['08-04-2015'],[67],[554],16,CRI
nettoyer les menuiseries cardio et fitness,['14-10-2015'],"[90, 98, 99]","[800, 845, 854]",23,CRI
nettoyer les plénums de ventilation sur plages,['09-12-2015'],"[98, 99]","[845, 854]",17,CRI
"nettoyer projections béton sur murs et menuiseries dans salles cardio et fitness. At-
tention, les voiles béton restent brut",['03-06-2015'],[75],[655],20,CRI
nettoyer zone remise en forme,['08-07-2015'],[80],[700],17,CRI
"nécessité de créer 2 appuis : ajout de 2 poutres, à dimensionner en béton et en acier, à proposer à",['06-03-2013'],"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[32, 38, 45, 52, 59, 66, 73, 80, 87, 94, 101, 109, 117, 125, 132, 140, 147]",6,CRI
"plan GO PH sous sol diffusé vers le 15/05/13
Charpente métallique",['24-04-2013'],"[7, 8, 9, 10]","[45, 52, 59, 66]",9,CRI
plan GO fondation basse diffusé le 26/04/13,['24-04-2013'],[7],[45],7,CRI
"plan complet de réservations pour le 24/05/13, avec priorité sur les zones remise en forme et ves-
tiaires. 22/05/13 : à fournir pour le 24/05/13",['30-04-2013'],"[11, 12, 13, 14]","[75, 82, 89, 96]",5,CRI
plan complet des siphons et caniveaux pour le 17/05/13,['30-04-2013'],"[8, 9]","[54, 61]",4,CRI
"plan complet des siphons et caniveaux pour le 17/05/13. 15/05/13 : fait mais à compléter avec
indication des % de pentes et les points hauts",['30-04-2013'],[10],[68],4,CRI
"plan complet des siphons et caniveaux pour le 17/05/13. 15/05/13 : fait mais à compléter avec indica-
tion des % de pentes et les points hauts. 22/05/13 : à fournir pour le 24/05/13",['30-04-2013'],"[11, 12, 13, 14]","[75, 82, 89, 96]",4,CRI
"plans architectes en cours de mise à jour pour mise en conformité avec accessibili-
té
Carrelages",['11-09-2013'],[22],[154],6,CRI
poser les costières pour permettre à MQB de réaliser les sorties toiture,['07-05-2014'],[54],[441],38,CRI
"pour le 01/04/15, tracer la forme arrondie autour de la pataugeoire pour validation",['23-05-2015'],[65],[537],21,CRI
"problème de décalage entre les châssis vestiaires et l’isolation (largeur de tapée ?). 02/04/14 : faire un
essai de reprise de finition. 09/04/14 : essai validé, à réaliser en blanc RAL9010",['26-03-2014'],[54],[441],25,CRI
problème de plats débordants des épines verticales dans l’emprise du canon de lumière de la rivière,['02-04-2014'],[54],[441],27,CRI
"problème d’infiltration d’eau dans le bâtiment : calfeutrement, raccordement des DEP, …. La réalisa-
tion du plancher chauffant ne peut pas être effectuée",['07-05-2014'],[54],[441],35,CRI
profil d’angle de carrelages blanc pour carrelage blanc et gris pour carrelage bleu,['30-04-2014'],"[63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 86, 87]","[524, 531, 540, 549, 558, 567, 576, 592, 603, 619, 630, 646, 657, 667, 676, 685, 694, 703, 713, 723, 733, 753, 763, 773]",1,CRI
prolonger socle WC remise en forme,['07-10-2015'],[89],[790],21,CRI
prolonger socle WC remise en forme. 14/10/15 : URGENT,['07-10-2015'],"[90, 92]","[800, 827]",19,CRI
proposition d’implantation des siphons et caniveaux pour le 06/05/13,['30-04-2013'],"[8, 9]","[54, 61]",3,CRI
protéger les menuiseries alu posées,['12-02-2013'],[54],[441],19,CRI
"préparer plots béton pour support enrochement extérieur (40 unités de 40x40x20). 14/05/14 : vu
ce jour pour fourniture de parpaings pleins",['30-04-2014'],[54],[441],33,CRI
prévoir 2 siphons de sol dans la partie décaissée en haut des gradins côté rivière,['12-02-2014'],"[41, 42, 45, 46, 47, 48, 49, 49, 51, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 92]","[308, 318, 344, 353, 362, 371, 380, 394, 412, 478, 487, 496, 505, 513, 521, 529, 537, 556, 564, 573, 587, 601, 615, 628, 642, 655, 664, 673, 682, 691, 700, 710, 720, 730, 740, 750, 760, 770, 780, 790, 800, 827]",11,CRI
"prévoir 2 siphons de sol dans la partie décaissée en haut des gradins côté rivière
Organiser avec MQB les reprises de réservations aux sols du R+1",['12-02-2014'],"[52, 53, 56, 57]","[424, 434, 460, 469]",13,CRI
"prévoir fermeture entre zone bassins et zone fosse de plongée en double épaisseur de polyane.
07/10/15 : à mettre en place pour le 12/10/15 au plus tard",['23-09-2015'],[89],[790],18,CRI
"prévoir fermeture entre zone bassins et zone fosse de plongée en double épaisseur de polyane.
07/10/15 : à mettre en place pour le 12/10/15 au plus tard. 14/10/15 : non fait, URGENT",['23-09-2015'],[90],[800],15,CRI
prévoir finition des surbots sanitaires béton après pose des plinthes périphériques,['22-01-2014'],"[39, 40, 41, 42, 45, 46, 47, 48, 49, 49, 51, 52, 53, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]","[290, 299, 308, 318, 344, 353, 362, 371, 380, 394, 412, 424, 434, 460, 469, 478, 487, 496, 505, 513, 521, 529, 537, 556, 564, 573, 587, 601, 615, 628, 642, 655, 664, 673, 682, 691, 700, 710, 720, 730, 740, 750, 760, 770, 780, 790]",10,CRI
"prévoir isolant avec tôle alu au droit portes et châssis vestiaires personnel femmes, circulation person-
nel et déchaussage groupe",['09-10-2013'],[54],[441],15,CRI
